customer_id,month,tx_count,confirmed_count,total_amount,avg_amount,max_amount,cash_in_count,cash_out_count,cash_in_amount,cash_out_amount,pix_count,card_count,wire_count,cross_border_count,high_risk_country_count,sanctions_tx_count,high_risk_mcc_count,high_risk_merchant_count,ecommerce_no3ds_count,chargeback_count,ip_anomaly_proxy_count,rooted_count,near_10k_count,self_merchant_count,tx_rule_score_sum,tx_rule_score_max,unique_counterparties,full_name,cpf_cnpj,annual_income_brl,risk_rating,pep,kyc_tier,kyc_risk_score,sanctions_list_hit,declared_occupation,date_of_birth,registration_date,state,city,beneficial_owner,monthly_income_est,out_profile_threshold,M01_monthly_out_of_profile_dynamic,M02_velocity_high_volume,M03_structuring_near_10k_repeated,M04_cashin_to_cashout_pass_through_proxy,M05_crossborder_concentration,M06_high_risk_country_repeated,M07_sanctions_any_period,M08_pep_high_volume,M09_high_risk_mcc_repeated,M10_ecommerce_no3ds_repeated,M11_device_ip_risk_repeated,M12_self_merchant_any,month_rule_count,month_rule_score,month_rules_triggered
C101319,2025-10,3,3,5916.52,1972.1733333333334,4329.87,1,2,1059.68,4856.84,2,0,1,0,0,0,0,0,0,0,1,0,0,0,12.0,12.0,3,Customer 1320,55899119536,17523.0,High,No,L1,41.0,No,Entrepreneur,2015-05-04,2022-07-13,BA,Salvador,No,1460.25,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101894,2025-09,3,3,5910.83,1970.2766666666666,2570.13,0,3,0.0,5910.83,3,0,0,1,0,0,1,0,0,0,0,0,0,0,15.0,15.0,3,Customer 1895,47368589810,19449.0,Low,No,L3,47.0,No,Dentist,1976-08-17,2021-05-24,BA,Salvador,No,1620.75,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101241,2025-10,1,1,5906.18,5906.18,5906.18,0,1,0.0,5906.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,Customer 1242,41876447027,18580.0,Medium,No,L1,61.0,No,Designer,1989-05-12,2021-03-26,RN,Natal,No,1548.3333333333333,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101902,2025-10,3,3,5896.3,1965.4333333333334,2978.61,1,2,870.49,5025.81,3,0,0,0,0,0,0,0,0,0,1,0,0,0,12.0,12.0,3,Customer 1903,78437977304,7602.0,Low,No,L2,48.0,No,Teacher,1963-02-03,2024-07-15,PA,Belém,No,633.5,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101528,2025-10,1,1,5885.41,5885.41,5885.41,0,1,0.0,5885.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,Customer 1529,47866182737,16157.0,Low,No,L3,67.0,No,Dentist,2012-02-14,2024-12-19,DF,Brasília,No,1346.4166666666667,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101462,2025-07,3,2,5880.4800000000005,1960.16,3910.26,1,2,821.67,5058.81,3,0,0,0,0,0,1,0,0,0,0,0,0,0,15.0,15.0,3,Customer 1463,93678908604,32089.0,Low,No,L1,48.0,No,Teacher,1986-09-03,2021-03-25,AM,Manaus,No,2674.0833333333335,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C102147,2025-10,2,2,5873.7,2936.85,3450.95,0,2,0.0,5873.7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,15.0,15.0,2,Customer 2148,84476619777,5731.0,Low,No,L3,78.0,No,Software Engineer,2008-09-20,2023-02-23,PR,Curitiba,No,477.5833333333333,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101071,2025-08,3,3,5867.910000000001,1955.9700000000003,4851.56,1,2,824.94,5042.97,1,2,0,1,0,0,2,1,0,0,0,0,0,0,50.0,35.0,3,Customer 1072,34211627762,22793.0,High,No,L1,42.0,No,Freelancer,1983-11-17,2021-02-24,GO,Goiânia,No,1899.4166666666667,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C102204,2025-10,2,2,5854.280000000001,2927.1400000000003,3833.53,0,2,0.0,5854.280000000001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,20.0,2,Customer 2205,05503740792,22584.0,Low,No,L3,96.0,No,Software Engineer,1978-01-26,2025-09-08,PE,Recife,No,1882.0,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100190,2025-09,4,4,5848.14,1462.035,1915.13,1,3,982.68,4865.46,3,1,0,0,0,0,1,0,0,0,0,0,0,0,35.0,35.0,4,Customer 191,61728881817,15828.0,Low,No,L3,72.0,No,Teacher,2019-07-17,2022-02-23,CE,Fortaleza,No,1319.0,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101822,2025-10,1,1,5843.0,5843.0,5843.0,0,1,0.0,5843.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,Customer 1823,17587261278,18718.0,High,No,L2,50.0,No,Freelancer,2008-12-05,2024-12-15,PA,Belém,No,1559.8333333333333,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100310,2025-09,1,1,5833.67,5833.67,5833.67,0,1,0.0,5833.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,Customer 311,24365841097,9309.0,Low,No,L2,66.0,No,Teacher,1977-01-18,2020-02-09,AM,Manaus,No,775.75,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101884,2025-10,1,1,5828.3,5828.3,5828.3,0,1,0.0,5828.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,20.0,1,Customer 1885,05736990902,17978.0,Medium,No,L1,40.0,No,Lawyer,1982-09-06,2023-05-18,RS,Porto Alegre,No,1498.1666666666667,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100247,2025-10,2,2,5822.37,2911.185,3990.19,0,2,0.0,5822.37,2,0,0,2,0,0,1,1,0,0,0,0,0,0,55.0,35.0,2,Customer 248,40669814911,35536.0,Low,No,L3,39.0,No,Store Owner,2017-07-24,2022-09-24,DF,Brasília,No,2961.3333333333335,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C102445,2025-08,2,2,5814.03,2907.015,4089.66,0,2,0.0,5814.03,1,0,1,1,0,0,1,0,0,0,0,0,0,0,35.0,20.0,2,Customer 2446,91745979274,26201.0,Low,No,L1,51.0,No,Consultant,1965-07-29,2024-09-19,MG,Belo Horizonte,No,2183.4166666666665,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100669,2025-09,2,2,5810.389999999999,2905.1949999999997,3227.74,2,0,5810.389999999999,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,Customer 670,99653692092,15326.0,Medium,No,L2,39.0,No,Lawyer,1994-12-23,2021-06-23,DF,Brasília,No,1277.1666666666667,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C102106,2025-10,1,1,5808.91,5808.91,5808.91,0,1,0.0,5808.91,1,0,0,0,0,0,1,1,0,0,0,0,0,0,35.0,35.0,1,Customer 2107,79897513793,19945.0,High,No,L1,87.0,No,Freelancer,2017-05-05,2022-03-01,DF,Brasília,No,1662.0833333333333,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101209,2025-10,2,1,5803.4,2901.7,4175.03,0,2,0.0,5803.4,1,1,0,1,0,0,2,1,0,0,0,0,0,0,50.0,35.0,2,Customer 1210,71417066054,8245.0,Medium,No,L3,28.0,No,Entrepreneur,1979-08-08,2021-03-30,SP,Campinas,No,687.0833333333334,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100230,2025-10,2,2,5773.110000000001,2886.5550000000003,3207.63,1,1,3207.63,2565.48,2,0,0,1,0,0,2,0,0,0,0,0,0,0,30.0,15.0,2,Customer 231,28033680485,16661.0,Low,No,L1,92.0,No,Freelancer,1992-10-06,2021-01-03,GO,Goiânia,No,1388.4166666666667,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100688,2025-10,1,0,5771.28,5771.28,5771.28,0,1,0.0,5771.28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10.0,10.0,1,Customer 689,91901537122,11023.0,Medium,No,L2,73.0,No,Mechanic,2017-10-13,2023-03-22,AM,Manaus,No,918.5833333333334,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101609,2025-09,3,3,5763.9400000000005,1921.3133333333335,2432.85,0,3,0.0,5763.9400000000005,3,0,0,0,0,0,1,0,0,0,0,0,0,0,35.0,20.0,3,Customer 1610,39623652736,3415.0,Low,No,L3,44.0,No,Freelancer,1994-12-12,2024-12-17,RN,Natal,No,284.5833333333333,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100339,2025-10,1,1,5759.49,5759.49,5759.49,0,1,0.0,5759.49,1,0,0,1,0,0,1,0,0,0,0,0,0,0,35.0,35.0,1,Customer 340,06294943638,13457.0,Low,No,L2,32.0,No,Driver,2014-05-20,2020-01-24,PE,Recife,No,1121.4166666666667,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100929,2025-10,1,1,5751.45,5751.45,5751.45,0,1,0.0,5751.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,Customer 930,73672249415,10269.0,Low,No,L2,100.0,No,Lawyer,2015-02-11,2021-03-08,GO,Goiânia,No,855.75,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100457,2025-10,1,1,5722.54,5722.54,5722.54,1,0,5722.54,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,Customer 458,62845128563,10094.0,Low,No,L1,43.0,No,Chef,1969-02-25,2023-08-23,SP,São Paulo,No,841.1666666666666,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101290,2025-10,1,1,5722.54,5722.54,5722.54,0,1,0.0,5722.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,Customer 1291,22817644423,5707.0,Low,No,L3,47.0,No,Student,2002-01-18,2021-06-10,GO,Goiânia,No,475.5833333333333,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100659,2025-10,1,1,5720.01,5720.01,5720.01,0,1,0.0,5720.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,Customer 660,36977427316,16282.0,Medium,No,L2,68.0,No,Student,1981-08-10,2024-01-14,CE,Fortaleza,No,1356.8333333333333,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101267,2025-09,2,2,5719.39,2859.695,3909.76,2,0,5719.39,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,Customer 1268,89107990816,7484.0,Low,No,L1,78.0,No,Accountant,2005-06-19,2021-08-18,SP,Campinas,No,623.6666666666666,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C102056,2025-09,4,4,5698.620000000001,1424.6550000000002,2628.3,0,4,0.0,5698.620000000001,3,1,0,1,0,0,2,2,0,0,0,0,0,0,90.0,35.0,4,Customer 2057,22327377475,13499.0,Low,No,L1,49.0,No,Mechanic,1962-02-06,2020-04-25,SC,Florianópolis,No,1124.9166666666667,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101156,2025-08,3,3,5694.299999999999,1898.0999999999997,3323.93,1,2,698.21,4996.09,3,0,0,1,0,0,0,0,0,0,0,0,0,0,20.0,20.0,3,Customer 1157,89482092269,11459.0,Medium,No,L3,72.0,No,Designer,2019-05-22,2023-09-09,PR,Curitiba,No,954.9166666666666,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101115,2025-10,1,1,5693.24,5693.24,5693.24,0,1,0.0,5693.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,Customer 1116,34215289732,34170.0,Low,Yes,L1,100.0,No,Software Engineer,2021-10-06,2021-08-19,GO,Goiânia,No,2847.5,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100636,2025-10,4,4,5688.43,1422.1075,2072.66,0,4,0.0,5688.43,3,1,0,1,0,0,1,1,0,0,0,1,0,0,45.0,35.0,4,Customer 637,37569508329,6980.0,Low,No,L2,45.0,No,Student,1999-03-11,2022-01-09,AM,Manaus,No,581.6666666666666,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100406,2025-10,2,2,5684.74,2842.37,2974.54,0,2,0.0,5684.74,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,Customer 407,99356044288,11144.0,Low,No,L3,42.0,No,Driver,2011-12-19,2021-05-28,DF,Brasília,No,928.6666666666666,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101148,2025-10,1,1,5680.03,5680.03,5680.03,1,0,5680.03,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,Customer 1149,82903451538,7458.0,Medium,No,L1,75.0,No,Dentist,1995-09-05,2021-04-23,AM,Manaus,No,621.5,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C102289,2025-10,2,2,5676.049999999999,2838.0249999999996,4470.24,0,2,0.0,5676.049999999999,1,1,0,1,1,0,0,1,0,0,0,0,0,0,85.0,85.0,2,Customer 2290,98668592038,11055.0,Low,No,L2,54.0,No,Freelancer,1965-01-25,2022-07-04,DF,Brasília,No,921.25,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C102487,2025-10,1,1,5675.41,5675.41,5675.41,0,1,0.0,5675.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,Customer 2488,43006265708,11642.0,Low,No,L1,41.0,No,Freelancer,2023-01-18,2024-11-21,CE,Fortaleza,No,970.1666666666666,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C102315,2025-10,1,1,5673.5,5673.5,5673.5,0,1,0.0,5673.5,0,1,0,1,0,0,1,1,0,0,0,0,0,0,35.0,35.0,1,Customer 2316,26635586909,20353.0,High,No,L2,66.0,No,Chef,2022-09-03,2024-03-06,CE,Fortaleza,No,1696.0833333333333,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100725,2025-07,3,3,5665.59,1888.53,2699.13,0,3,0.0,5665.59,0,3,0,1,0,0,0,0,0,0,0,0,0,0,20.0,20.0,3,Customer 726,87196432868,30389.0,Medium,No,L2,72.0,No,Consultant,1997-10-17,2023-05-01,GO,Goiânia,No,2532.4166666666665,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C102432,2025-07,3,3,5637.49,1879.1633333333332,2760.89,0,3,0.0,5637.49,1,2,0,0,0,0,1,1,0,0,0,0,0,0,55.0,35.0,3,Customer 2433,85934318406,16311.0,Low,No,L2,63.0,No,Dentist,1973-05-05,2024-06-24,AM,Manaus,No,1359.25,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100947,2025-09,4,4,5634.48,1408.62,2075.14,1,3,2070.88,3563.6,3,1,0,0,0,0,2,1,0,0,0,0,0,0,50.0,35.0,4,Customer 948,06320172250,17677.0,Low,No,L1,19.0,No,Software Engineer,1984-06-28,2025-09-15,SP,Campinas,No,1473.0833333333333,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100075,2025-09,3,3,5629.889999999999,1876.6299999999999,2432.22,0,3,0.0,5629.889999999999,1,2,0,0,0,0,3,1,0,0,0,0,0,0,85.0,35.0,3,Customer 76,81086201913,5461.0,Low,No,L3,67.0,No,Dentist,1969-10-22,2021-11-07,RN,Natal,Yes,455.0833333333333,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101039,2025-10,1,1,5628.61,5628.61,5628.61,0,1,0.0,5628.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,Customer 1040,51992935852,12588.0,Medium,No,L3,52.0,No,Dentist,1959-01-16,2022-08-21,RJ,Rio de Janeiro,No,1049.0,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101355,2025-10,1,1,5601.95,5601.95,5601.95,0,1,0.0,5601.95,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.0,15.0,1,Customer 1356,77361974156,19662.0,Medium,No,L2,58.0,No,Driver,1995-02-06,2023-05-01,DF,Brasília,No,1638.5,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C102323,2025-09,3,2,5598.3099999999995,1866.1033333333332,2689.95,0,3,0.0,5598.3099999999995,2,1,0,1,0,0,3,1,0,0,0,0,0,0,85.0,35.0,3,Customer 2324,86226374964,14085.0,High,No,L2,50.0,No,Dentist,1972-05-01,2021-05-20,DF,Brasília,Yes,1173.75,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100599,2025-10,1,1,5584.26,5584.26,5584.26,0,1,0.0,5584.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,Customer 600,28415078781,19243.0,Low,No,L2,18.0,No,Lawyer,2003-10-10,2022-11-28,MG,Belo Horizonte,No,1603.5833333333333,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101465,2025-08,4,4,5578.18,1394.545,2469.62,1,3,1605.21,3972.97,2,2,0,2,1,0,0,1,0,0,1,1,0,0,107.0,107.0,4,Customer 1466,61959435751,11697.0,Low,No,L1,52.0,No,Software Engineer,1965-05-26,2022-02-02,PR,Curitiba,No,974.75,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101329,2025-10,2,2,5569.82,2784.91,5063.71,1,1,5063.71,506.11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,12.0,12.0,2,Customer 1330,27316468416,17490.0,Low,No,L3,6.0,No,Trader,1959-07-29,2020-10-15,RJ,Rio de Janeiro,No,1457.5,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100029,2025-10,2,2,5559.120000000001,2779.5600000000004,4391.18,2,0,5559.120000000001,0.0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,70.0,35.0,1,Customer 30,45040008838,47334.0,High,No,L3,50.0,No,Mechanic,2000-08-04,2021-03-11,RS,Porto Alegre,No,3944.5,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C102191,2025-10,2,2,5558.650000000001,2779.3250000000003,4722.56,1,1,4722.56,836.09,2,0,0,0,0,0,1,0,0,0,0,0,0,0,35.0,35.0,2,Customer 2192,76644978472,33327.0,Medium,No,L2,79.0,No,Lawyer,2022-05-19,2022-03-16,PA,Belém,No,2777.25,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101143,2025-10,1,1,5553.57,5553.57,5553.57,0,1,0.0,5553.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,Customer 1144,02074718716,18449.0,Low,No,L3,43.0,No,Mechanic,1979-06-13,2023-04-27,DF,Brasília,No,1537.4166666666667,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C102206,2025-10,1,1,5553.57,5553.57,5553.57,1,0,5553.57,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,Customer 2207,89220683157,38230.0,Medium,Yes,L2,82.0,No,Mechanic,2002-09-10,2025-09-05,AM,Manaus,No,3185.8333333333335,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C102434,2025-07,2,2,5553.25,2776.625,3624.07,1,1,1929.18,3624.07,2,0,0,0,0,0,0,0,0,0,1,0,0,0,12.0,12.0,2,Customer 2435,21425091662,12493.0,Low,No,L3,86.0,No,Trader,2019-10-24,2021-09-21,MG,Belo Horizonte,No,1041.0833333333333,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100419,2025-08,2,2,5551.9,2775.95,4287.3,1,1,1264.6,4287.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20.0,20.0,2,Customer 420,43180610974,3806.0,Medium,No,L1,61.0,No,Consultant,2010-08-02,2020-09-15,PE,Recife,No,317.1666666666667,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C102190,2025-09,3,3,5551.51,1850.5033333333333,3686.83,1,2,1178.64,4372.87,3,0,0,1,0,0,0,0,0,0,1,0,0,0,12.0,12.0,3,Customer 2191,40266068766,9854.0,Low,No,L1,50.0,No,Software Engineer,1994-11-12,2021-06-01,SC,Florianópolis,Yes,821.1666666666666,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101640,2025-10,1,1,5550.22,5550.22,5550.22,1,0,5550.22,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,Customer 1641,56163703342,14076.0,Low,No,L2,73.0,No,Student,1978-03-26,2023-09-02,MG,Belo Horizonte,No,1173.0,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101603,2025-10,2,2,5541.62,2770.81,3373.2,1,1,3373.2,2168.42,1,1,0,0,0,0,1,0,0,0,0,0,0,0,15.0,15.0,2,Customer 1604,13049309251,14963.0,Low,No,L3,64.0,No,Accountant,1962-07-11,2020-09-11,AM,Manaus,No,1246.9166666666667,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100443,2025-10,2,2,5535.96,2767.98,4157.14,0,2,0.0,5535.96,1,1,0,1,1,0,1,2,0,0,0,0,0,0,120.0,85.0,2,Customer 444,84701206815,30020.0,Low,No,L2,74.0,No,Store Owner,1987-07-25,2021-07-02,RJ,Rio de Janeiro,No,2501.6666666666665,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100168,2025-07,4,4,5512.9400000000005,1378.2350000000001,2710.08,0,4,0.0,5512.9400000000005,3,1,0,0,0,0,0,0,0,0,1,0,0,0,32.0,20.0,4,Customer 169,53669347833,21744.0,Low,No,L3,36.0,No,Nurse,1998-08-12,2022-12-04,AM,Manaus,No,1812.0,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101297,2025-10,1,0,5500.05,5500.05,5500.05,0,1,0.0,5500.05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,20.0,20.0,1,Customer 1298,26685465762,10134.0,Low,No,L2,62.0,No,Entrepreneur,1999-11-21,2024-07-23,MG,Belo Horizonte,No,844.5,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C102342,2025-10,1,0,5500.05,5500.05,5500.05,1,0,5500.05,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,20.0,20.0,1,Customer 2343,11758163487,20938.0,Low,No,L2,75.0,No,Driver,1979-05-16,2022-09-24,CE,Fortaleza,No,1744.8333333333333,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101922,2025-07,4,3,5496.679999999999,1374.1699999999998,2633.06,2,2,3053.42,2443.26,2,1,1,0,0,0,2,1,0,0,1,0,0,0,62.0,47.0,3,Customer 1923,88029713513,23483.0,Low,Yes,L3,51.0,No,Freelancer,1971-08-01,2024-03-17,RS,Porto Alegre,No,1956.9166666666667,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100962,2025-10,1,1,5493.52,5493.52,5493.52,0,1,0.0,5493.52,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.0,15.0,1,Customer 963,12394813611,13542.0,Low,No,L1,50.0,No,Designer,1974-07-30,2025-07-09,DF,Brasília,No,1128.5,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C102152,2025-10,1,1,5487.92,5487.92,5487.92,0,1,0.0,5487.92,1,0,0,1,1,0,0,0,0,0,0,0,0,0,65.0,65.0,1,Customer 2153,67535776715,7761.0,Low,No,L2,76.0,No,Trader,1959-09-29,2021-11-20,PR,Curitiba,No,646.75,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101698,2025-10,1,1,5486.57,5486.57,5486.57,0,1,0.0,5486.57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,Customer 1699,38694033772,12648.0,Low,No,L3,64.0,No,Student,2001-04-24,2021-07-29,CE,Fortaleza,No,1054.0,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101940,2025-10,1,1,5486.57,5486.57,5486.57,1,0,5486.57,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,Customer 1941,64343100235,11045.0,Medium,No,L2,58.0,No,Mechanic,1967-04-24,2023-07-05,MG,Belo Horizonte,No,920.4166666666666,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101847,2025-10,2,2,5484.93,2742.465,4075.22,0,2,0.0,5484.93,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,Customer 1848,31657753884,15391.0,Low,No,L3,54.0,No,Dentist,1978-10-16,2020-12-15,RS,Porto Alegre,No,1282.5833333333333,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101229,2025-09,3,3,5477.71,1825.9033333333334,2616.33,1,2,2616.33,2861.38,1,2,0,0,0,0,0,0,1,0,0,0,0,0,18.0,18.0,3,Customer 1230,43478564326,30019.0,Low,No,L2,73.0,No,Nurse,2010-10-28,2025-05-28,CE,Fortaleza,No,2501.5833333333335,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101252,2025-10,1,1,5476.83,5476.83,5476.83,0,1,0.0,5476.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,Customer 1253,36471719354,28514.0,Medium,No,L2,38.0,No,Software Engineer,2018-02-28,2024-04-11,SP,São Paulo,No,2376.1666666666665,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C101224,2025-10,1,1,5469.27,5469.27,5469.27,0,1,0.0,5469.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,Customer 1225,23911554087,28746.0,Low,No,L2,48.0,No,Lawyer,1990-04-16,2022-11-02,RN,Natal,No,2395.5,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100619,2025-07,2,2,5466.5599999999995,2733.2799999999997,2861.89,0,2,0.0,5466.5599999999995,0,2,0,0,0,0,2,1,0,0,0,0,0,0,50.0,35.0,2,Customer 620,46299132233,15628.0,Medium,No,L1,28.0,No,Lawyer,1964-08-24,2020-11-28,SP,São Paulo,No,1302.3333333333333,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100342,2025-10,2,2,5463.67,2731.835,4997.2,0,2,0.0,5463.67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,Customer 343,63332659644,17199.0,Low,No,L1,97.0,No,Lawyer,1972-07-12,2020-12-14,AM,Manaus,No,1433.25,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C100497,2025-10,2,2,5462.59,2731.295,3840.93,0,2,0.0,5462.59,1,1,0,0,0,0,1,0,0,0,0,0,0,0,15.0,15.0,2,Customer 498,56081126450,18243.0,Medium,No,L2,66.0,No,Designer,1971-01-19,2021-05-26,PA,Belém,No,1520.25,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
C102013,2025-07,4,3,5448.92,1362.23,1630.38,2,2,2792.17,2656.75,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3,Customer 2014,43195191743,18377.0,Low,No,L2,56.0,No,Designer,1973-10-10,2024-01-22,SP,Campinas,No,1531.4166666666667,20000.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,
